"group_id","condition","trial","participant","shared","control","timestamp","tap_sec","subgroup_present","is_a_subgroup_member","iti","tap_cycle","new_iti","cv","subgr2oup_present"
"2","312",1,3,0.341275646105162,0.491483723855548,"2024-12-03 14:38:16.502014",6.259954,0,"0",0.561995,3,0.561995,0.0528143525823771,"0"
"2","312",1,1,0.718709554217042,0.413727265106841,"2024-12-03 14:38:00.058837",6.917007,0,"0",0.657053,3,0.657053,0.0528143525823771,"0"
"2","312",1,2,0.99673006688874,0.0156882500836963,"2024-12-03 14:38:09.772277",7.481905,0,"0",0.564898,3,0.564898,0.0528143525823771,"0"
"2","312",1,3,0.341275646105162,0.491483723855548,"2024-12-03 14:38:16.502014",8.018867,0,"0",0.536962,4,0.536962,0.0528143525823771,"0"
"2","312",1,1,0.718709554217042,0.413727265106841,"2024-12-03 14:38:00.058837",8.578322,0,"0",0.559455,4,0.559455,0.0528143525823771,"0"
"2","312",1,2,0.99673006688874,0.0156882500836963,"2024-12-03 14:38:09.772277",9.214694,0,"0",0.636372,4,0.636372,0.0528143525823771,"0"
"2","312",1,3,0.341275646105162,0.491483723855548,"2024-12-03 14:38:16.502014",9.754558,0,"0",0.539864,5,0.539864,0.0528143525823771,"0"
"2","312",1,1,0.718709554217042,0.413727265106841,"2024-12-03 14:38:00.058837",10.268299,0,"0",0.513741000000001,5,0.513741000000001,0.0528143525823771,"0"
"2","312",1,2,0.99673006688874,0.0156882500836963,"2024-12-03 14:38:09.772277",10.911565,0,"0",0.643265999999999,5,0.643265999999999,0.0528143525823771,"0"
"2","312",1,3,0.341275646105162,0.491483723855548,"2024-12-03 14:38:16.502014",11.454331,0,"0",0.542766,6,0.542766,0.0528143525823771,"0"
"2","312",1,1,0.718709554217042,0.413727265106841,"2024-12-03 14:38:00.058837",11.898775,0,"0",0.444444000000001,6,0.444444000000001,0.0528143525823771,"0"
"2","312",1,2,0.99673006688874,0.0156882500836963,"2024-12-03 14:38:09.772277",12.50322,0,"0",0.604445,6,0.604445,0.0528143525823771,"0"
"2","312",1,3,0.341275646105162,0.491483723855548,"2024-12-03 14:38:16.502014",13.027121,0,"0",0.523900999999999,7,0.523900999999999,0.0528143525823771,"0"
"2","312",1,1,0.718709554217042,0.413727265106841,"2024-12-03 14:38:00.058837",13.671474,0,"0",0.644353000000001,7,0.644353000000001,0.0528143525823771,"0"
"2","312",1,2,0.99673006688874,0.0156882500836963,"2024-12-03 14:38:09.772277",14.233832,0,"0",0.562358,7,0.562358,0.0528143525823771,"0"
"2","312",1,3,0.341275646105162,0.491483723855548,"2024-12-03 14:38:16.502014",14.800181,0,"0",0.566349000000001,8,0.566349000000001,0.0528143525823771,"0"
"2","312",1,1,0.718709554217042,0.413727265106841,"2024-12-03 14:38:00.058837",15.319366,0,"0",0.519185,8,0.519185,0.0528143525823771,"0"
"2","312",1,2,0.99673006688874,0.0156882500836963,"2024-12-03 14:38:09.772277",15.876644,0,"0",0.557278,8,0.557278,0.0528143525823771,"0"
"2","simultaneous",1,1,0.931016127529975,0.635888575817433,"2024-12-03 14:32:15.269965",2.700045,0,"0",0.0105209999999998,1,0.0870739999999999,0.120108014356161,"0"
"2","simultaneous",1,1,0.931016127529975,0.635888575817433,"2024-12-03 14:32:15.269965",3.357823,0,"0",0.00544199999999995,2,0.657778,0.120108014356161,"0"
